"date","N","variable","value"
2020-09-26,9419,"posemo",0.23281571162166
2020-09-27,9394,"posemo",0.231957813454227
2020-09-28,14842,"posemo",0.231941906847788
2020-09-29,13928,"posemo",0.227404058201103
2020-09-30,19426,"posemo",0.230057329988248
2020-10-01,10528,"posemo",0.237149697551249
2020-10-02,14583,"posemo",0.26039861224122
2020-10-03,12866,"posemo",0.240357343309577
2020-10-04,14063,"posemo",0.241097409989692
2020-10-05,17597,"posemo",0.23202898871263
2020-10-06,19689,"posemo",0.235078256707467
2020-10-07,17279,"posemo",0.236376189706767
2020-10-08,18944,"posemo",0.226590819702778
2020-10-09,14348,"posemo",0.228854487386819
2020-10-10,11288,"posemo",0.23278789135808
2020-10-11,28228,"posemo",0.221574755808801
2020-10-12,15455,"posemo",0.220697674559846
2020-10-13,19164,"posemo",0.216883636741635
2020-10-14,24838,"posemo",0.2108948043534
2020-10-15,21101,"posemo",0.199533998275763
2020-10-16,17745,"posemo",0.18694505751717
2020-10-17,15021,"posemo",0.171521005035094
2020-10-18,15159,"posemo",0.159954967918104
2020-10-19,23730,"posemo",0.157639005864366
2020-10-20,17898,"posemo",0.152924638350374
2020-10-21,23512,"posemo",0.151576732589458
2020-10-22,29393,"posemo",0.153091664536511
2020-10-23,21401,"posemo",0.145400487882229
2020-10-24,18267,"posemo",0.146534252628967
2020-10-25,20117,"posemo",0.151585178118936
2020-10-26,17425,"posemo",0.1708289110606
2020-10-27,27389,"posemo",0.170224485392661
2020-10-28,25282,"posemo",0.170779494778741
2020-10-29,32631,"posemo",0.177507034200044
2020-10-30,26306,"posemo",0.185722625754874
2020-10-31,32013,"posemo",0.190650676591113
2020-11-01,21466,"posemo",0.192803724424993
2020-11-02,31993,"posemo",0.203663295784205
2020-11-03,49520,"posemo",0.216408603199062
2020-11-04,63399,"posemo",0.214200699922355
2020-11-05,61206,"posemo",0.204492773990307
2020-11-06,54770,"posemo",0.195984069184123
2020-11-07,48358,"posemo",0.196740459716915
2020-11-08,22775,"posemo",0.210256594251957
2020-11-09,19930,"posemo",0.198931720535592
2020-11-10,22048,"posemo",0.192330078973519
2020-11-11,23360,"posemo",0.207857646280915
2020-11-12,23265,"posemo",0.215630585191054
2020-11-13,575,"posemo",0.281043040294005
2020-01-07,24076,"prosocial",NA
2020-01-08,24000,"prosocial",NA
2020-01-09,28719,"prosocial",NA
2020-01-10,25201,"prosocial",NA
2020-01-11,20253,"prosocial",NA
2020-01-12,20505,"prosocial",NA
2020-01-13,24801,"prosocial",-0.0201511300021069
2020-01-14,26656,"prosocial",-0.00621116629081132
2020-01-15,25818,"prosocial",0.0116713715180367
2020-01-16,26850,"prosocial",0.0311482378589165
2020-01-17,24174,"prosocial",0.0509292988582144
2020-01-18,19488,"prosocial",0.0598810817728337
2020-01-19,20042,"prosocial",0.0565864764703819
2020-01-20,24495,"prosocial",0.0610434645219501
2020-01-21,26887,"prosocial",0.0610895342276521
2020-01-22,23810,"prosocial",0.0529982424488952
2020-01-23,27086,"prosocial",0.0494882055310714
2020-01-24,24465,"prosocial",0.04612908701963
2020-01-25,17734,"prosocial",0.0386325658724476
2020-01-26,18188,"prosocial",0.0348638132465029
2020-01-27,22899,"prosocial",0.0222909473995912
2020-01-28,26893,"prosocial",0.00880023404658337
2020-01-29,23706,"prosocial",0.0141020113094901
2020-01-30,25342,"prosocial",0.00621234472189922
2020-01-31,21099,"prosocial",-0.014805406913813
2020-02-01,14437,"prosocial",-0.0184540919064168
2020-02-02,19327,"prosocial",-0.0176935125249662
2020-02-03,26098,"prosocial",-0.00965208643615435
2020-02-04,26927,"prosocial",-0.00356452113206519
2020-02-05,29462,"prosocial",-0.0037256612919881
2020-02-06,29492,"prosocial",0.00519207947603548
2020-02-07,27633,"prosocial",0.01579541530096
2020-02-08,19878,"prosocial",0.0240120230663568
2020-02-09,19375,"prosocial",0.0296125514100389
2020-02-10,26090,"prosocial",0.0268957185259232
2020-02-11,29678,"prosocial",0.0366774188001797
2020-02-12,25812,"prosocial",0.0402832157169704
2020-02-13,27375,"prosocial",0.0447575975495946
2020-02-14,27251,"prosocial",0.0391550490699402
2020-02-15,18966,"prosocial",0.0314892817758929
2020-02-16,19685,"prosocial",0.0432875411041971
2020-02-17,26578,"prosocial",0.0439209553587038
2020-02-18,27099,"prosocial",0.0472036239344941
2020-02-19,24424,"prosocial",0.0384079899614332
2020-02-20,25827,"prosocial",0.0259921368792018
2020-02-21,25080,"prosocial",0.0299676497189436
2020-02-22,19409,"prosocial",0.0316350365344557
2020-02-23,24414,"prosocial",0.0217539795134464
2020-02-24,28657,"prosocial",0.0292531330432226
2020-02-25,35943,"prosocial",0.0227901665993644
2020-02-26,37702,"prosocial",0.0204339518277504
2020-02-27,41752,"prosocial",0.0137879857647833
2020-02-28,35822,"prosocial",0.0039649580989988
2020-02-29,25370,"prosocial",-0.00286765007198396
2020-03-01,6835,"prosocial",-0.00459913923920276
2020-03-02,3072,"prosocial",-0.0217888338392639
2020-03-03,1893,"prosocial",-0.0244276685195517
2020-03-04,1291,"prosocial",-0.0587269061616936
2020-03-05,1003,"prosocial",-0.0755084862699262
2020-03-06,11946,"prosocial",-0.1029201415162
2020-03-07,207,"prosocial",-0.121437560210871
2020-03-08,137,"prosocial",-0.142100608143498
2020-03-09,12099,"prosocial",-0.166948610673234
2020-03-10,22458,"prosocial",-0.196494685603727
2020-03-11,24327,"prosocial",-0.187291623002156
2020-03-12,29652,"prosocial",-0.199197307304147
2020-03-13,43191,"prosocial",-0.207615953041535
2020-03-14,33038,"prosocial",-0.210474284832222
2020-03-15,45727,"prosocial",-0.211379920469163
2020-03-16,41013,"prosocial",-0.201624990548849
2020-03-17,40185,"prosocial",-0.195541220003419
2020-03-18,38988,"prosocial",-0.194805340603925
2020-03-19,36193,"prosocial",-0.187272069542512
2020-03-20,33285,"prosocial",-0.170087723795452
2020-03-21,27818,"prosocial",-0.16876017539958
2020-03-22,29800,"prosocial",-0.181216152458574
2020-03-23,30122,"prosocial",-0.17956809959957
2020-03-24,32487,"prosocial",-0.188907985630335
2020-03-25,30276,"prosocial",-0.195957728244203
2020-03-26,33030,"prosocial",-0.205385798081551
2020-03-27,33123,"prosocial",-0.208900818564909
2020-03-28,24135,"prosocial",-0.214128803456218
2020-03-29,2175,"prosocial",-0.207674892485396
2020-03-30,42614,"prosocial",-0.217383043774436
2020-03-31,30546,"prosocial",-0.216802364228811
2020-04-01,29115,"prosocial",-0.209868521511302
2020-04-02,29925,"prosocial",-0.203125230792636
2020-04-03,29664,"prosocial",-0.206446414630927
2020-04-04,27530,"prosocial",-0.207148553860562
2020-04-05,23366,"prosocial",-0.212110457919648
2020-04-06,35276,"prosocial",-0.212374705267579
2020-04-07,28170,"prosocial",-0.210263038808709
2020-04-08,25259,"prosocial",-0.219223082421318
2020-04-09,22972,"prosocial",-0.226526510081439
2020-04-10,24606,"prosocial",-0.234078237937663
2020-04-11,19505,"prosocial",-0.223014120096581
2020-04-12,17802,"prosocial",-0.228574825877953
2020-04-13,20729,"prosocial",-0.228638704366549
2020-04-14,27459,"prosocial",-0.234877204725379
2020-04-15,23034,"prosocial",-0.233145223939443
2020-04-16,21689,"prosocial",-0.22327550020213
2020-04-17,22067,"prosocial",-0.207532652260596
2020-04-18,20590,"prosocial",-0.217607582929386
2020-04-19,21957,"prosocial",-0.211461881778393
2020-04-20,20133,"prosocial",-0.203253034310614
2020-04-21,22342,"prosocial",-0.195419081129559
2020-04-22,19332,"prosocial",-0.188249305978842
2020-04-23,17846,"prosocial",-0.190953877899646
2020-04-24,19985,"prosocial",-0.192450972469579
2020-04-25,14985,"prosocial",-0.17789612392919
2020-04-26,13225,"prosocial",-0.173092627119709
2020-04-27,18661,"prosocial",-0.172309952688619
2020-04-28,19924,"prosocial",-0.17321319090442
2020-04-29,17203,"prosocial",-0.169232866770311
2020-04-30,16687,"prosocial",-0.16592926159857
2020-05-01,14936,"prosocial",-0.162688201666112
2020-05-02,15867,"prosocial",-0.175053799000527
2020-05-03,12979,"prosocial",-0.181068959496727
2020-05-04,16048,"prosocial",-0.187818908348734
2020-05-05,14514,"prosocial",-0.189104959189413
2020-05-06,18188,"prosocial",-0.19335918722033
2020-05-07,14155,"prosocial",-0.196605350457033
2020-05-08,11241,"prosocial",-0.198653744747673
2020-05-09,8092,"prosocial",-0.203785939037173
2020-05-10,9763,"prosocial",-0.226789035980948
2020-05-11,12677,"prosocial",-0.2245888066464
2020-05-12,12976,"prosocial",-0.239949397825319
2020-05-13,14456,"prosocial",-0.252923050470823
2020-05-14,13774,"prosocial",-0.253981139197755
2020-05-15,16734,"prosocial",-0.267533860800188
2020-05-16,11936,"prosocial",-0.27079745860387
2020-05-17,10205,"prosocial",-0.245575277071368
2020-05-18,15564,"prosocial",-0.228634590634153
2020-05-19,13081,"prosocial",-0.209088350625314
2020-05-20,12189,"prosocial",-0.194123563212094
2020-05-21,8029,"prosocial",-0.196892453414387
2020-05-22,8505,"prosocial",-0.187667101827318
2020-05-23,9099,"prosocial",-0.180700147683907
2020-05-24,9081,"prosocial",-0.187590545754844
2020-05-25,12633,"prosocial",-0.203070008833231
2020-05-26,13295,"prosocial",-0.209054583674366
2020-05-27,12600,"prosocial",-0.22455752879769
2020-05-28,12351,"prosocial",-0.229311524338209
2020-05-29,13900,"prosocial",-0.231017974960923
2020-05-30,11217,"prosocial",-0.246476030353372
2020-05-31,8723,"prosocial",-0.247616083163036
2020-06-01,5563,"prosocial",-0.238013488184733
2020-06-02,7941,"prosocial",-0.229543338358219
2020-06-03,11659,"prosocial",-0.226632023331365
2020-06-04,23387,"prosocial",-0.237787343075628
2020-06-05,19181,"prosocial",-0.226415831919873
2020-06-06,3348,"prosocial",-0.197666636957377
2020-06-07,4962,"prosocial",-0.207346042456938
2020-06-08,10475,"prosocial",-0.208122399002733
2020-06-09,15807,"prosocial",-0.194990164312457
2020-06-10,19915,"prosocial",-0.189259607870099
2020-06-11,3464,"prosocial",-0.147948876347322
2020-06-12,2347,"prosocial",-0.127132862642862
2020-06-13,196,"prosocial",-0.188750016694917
2020-06-14,1570,"prosocial",-0.212366141361641
2020-06-15,70,"prosocial",-0.228418671852709
2020-06-16,322,"prosocial",-0.22687147922958
2020-06-17,9917,"prosocial",-0.238063925684163
2020-06-18,4150,"prosocial",-0.265153373442847
2020-06-19,4992,"prosocial",-0.298895058563063
2020-06-20,535,"prosocial",-0.136432164705101
2020-06-21,1379,"prosocial",-0.117153589730656
2020-06-22,1957,"prosocial",-0.145370512558071
2020-06-23,1712,"prosocial",-0.200781869234561
2020-06-24,16287,"prosocial",-0.205913492464306
2020-06-25,10560,"prosocial",-0.226669442506549
2020-06-26,10,"prosocial",-0.24288421996222
2020-06-27,5,"prosocial",-0.466934817260438
2020-06-28,1835,"prosocial",-0.482966883655263
2020-06-29,2,"prosocial",-0.562448187198976
2020-06-30,NA,"prosocial",NA
2020-07-01,NA,"prosocial",NA
2020-07-02,NA,"prosocial",NA
2020-07-03,NA,"prosocial",NA
2020-07-04,NA,"prosocial",NA
2020-07-05,NA,"prosocial",NA
2020-07-06,NA,"prosocial",NA
2020-07-07,NA,"prosocial",NA
2020-07-08,NA,"prosocial",NA
2020-07-09,NA,"prosocial",NA
2020-07-10,NA,"prosocial",NA
2020-07-11,NA,"prosocial",NA
2020-07-12,NA,"prosocial",NA
2020-07-13,NA,"prosocial",NA
2020-07-14,NA,"prosocial",NA
2020-07-15,NA,"prosocial",NA
2020-07-16,NA,"prosocial",NA
2020-07-17,NA,"prosocial",NA
2020-07-18,NA,"prosocial",NA
2020-07-19,NA,"prosocial",NA
2020-07-20,NA,"prosocial",NA
2020-07-21,NA,"prosocial",NA
2020-07-22,NA,"prosocial",NA
2020-07-23,NA,"prosocial",NA
2020-07-24,NA,"prosocial",NA
2020-07-25,NA,"prosocial",NA
2020-07-26,NA,"prosocial",NA
2020-07-27,NA,"prosocial",NA
2020-07-28,NA,"prosocial",NA
2020-07-29,NA,"prosocial",NA
2020-07-30,NA,"prosocial",NA
2020-07-31,NA,"prosocial",NA
2020-08-01,NA,"prosocial",NA
2020-08-02,NA,"prosocial",NA
2020-08-03,NA,"prosocial",NA
2020-08-04,NA,"prosocial",NA
2020-08-05,NA,"prosocial",NA
2020-08-06,NA,"prosocial",NA
2020-08-07,NA,"prosocial",NA
2020-08-08,NA,"prosocial",NA
2020-08-09,NA,"prosocial",NA
2020-08-10,NA,"prosocial",NA
2020-08-11,NA,"prosocial",NA
2020-08-12,NA,"prosocial",NA
2020-08-13,NA,"prosocial",NA
2020-08-14,NA,"prosocial",NA
2020-08-15,NA,"prosocial",NA
2020-08-16,NA,"prosocial",NA
2020-08-17,NA,"prosocial",NA
2020-08-18,NA,"prosocial",NA
2020-08-19,NA,"prosocial",NA
2020-08-20,NA,"prosocial",NA
2020-08-21,NA,"prosocial",NA
2020-08-22,NA,"prosocial",NA
2020-08-23,NA,"prosocial",NA
2020-08-24,NA,"prosocial",NA
2020-08-25,NA,"prosocial",NA
2020-08-26,NA,"prosocial",NA
2020-08-27,NA,"prosocial",NA
2020-08-28,NA,"prosocial",NA
2020-08-29,NA,"prosocial",NA
2020-08-30,NA,"prosocial",NA
2020-08-31,NA,"prosocial",NA
2020-09-01,NA,"prosocial",NA
2020-09-02,NA,"prosocial",NA
2020-09-03,NA,"prosocial",NA
2020-09-04,NA,"prosocial",NA
2020-09-05,NA,"prosocial",NA
2020-09-06,NA,"prosocial",NA
2020-09-07,NA,"prosocial",NA
2020-09-08,NA,"prosocial",NA
2020-09-09,NA,"prosocial",NA
2020-09-10,NA,"prosocial",NA
2020-09-11,NA,"prosocial",NA
2020-09-12,11,"prosocial",NA
2020-09-13,11338,"prosocial",NA
2020-09-14,17431,"prosocial",NA
2020-09-15,14419,"prosocial",NA
2020-09-16,11733,"prosocial",NA
2020-09-17,18082,"prosocial",NA
2020-09-18,13247,"prosocial",-0.409714334951764
2020-09-19,11173,"prosocial",-0.311837806768101
2020-09-20,11619,"prosocial",-0.302684971024028
2020-09-21,12463,"prosocial",-0.293652865575485
2020-09-22,16636,"prosocial",-0.297432531477568
2020-09-23,12395,"prosocial",-0.292352359771832
2020-09-24,16010,"prosocial",-0.294762139752837
2020-09-25,16386,"prosocial",-0.291165282350719
2020-09-26,9419,"prosocial",-0.289109053568024
2020-09-27,9394,"prosocial",-0.285093059646682
2020-09-28,14842,"prosocial",-0.284501841100898
2020-09-29,13928,"prosocial",-0.268577097339855
2020-09-30,19426,"prosocial",-0.274330729229153
2020-10-01,10528,"prosocial",-0.262456625209292
2020-10-02,14583,"prosocial",-0.263295830968101
2020-10-03,12866,"prosocial",-0.262462452818499
2020-10-04,14063,"prosocial",-0.28098275657007
2020-10-05,17597,"prosocial",-0.286149291019202
2020-10-06,19689,"prosocial",-0.291910733253856
2020-10-07,17279,"prosocial",-0.272491012346298
2020-10-08,18944,"prosocial",-0.273535625739423
2020-10-09,14348,"prosocial",-0.265787953127754
2020-10-10,11288,"prosocial",-0.256502866958684
2020-10-11,28228,"prosocial",-0.245772632722731
2020-10-12,15455,"prosocial",-0.239522755539878
2020-10-13,19164,"prosocial",-0.231882622390764
2020-10-14,24838,"prosocial",-0.233868589673512
2020-10-15,21101,"prosocial",-0.232653717107988
2020-10-16,17745,"prosocial",-0.224544797239717
2020-10-17,15021,"prosocial",-0.235499513348773
2020-10-18,15159,"prosocial",-0.234565987884047
2020-10-19,23730,"prosocial",-0.234680763844083
2020-10-20,17898,"prosocial",-0.241571870511286
2020-10-21,23512,"prosocial",-0.239922526562294
2020-10-22,29393,"prosocial",-0.242127781192442
2020-10-23,21401,"prosocial",-0.250409060086387
2020-10-24,18267,"prosocial",-0.251697422556568
2020-10-25,20117,"prosocial",-0.255203771840194
2020-10-26,17425,"prosocial",-0.264106580961746
2020-10-27,27389,"prosocial",-0.254650108589348
2020-10-28,25282,"prosocial",-0.262920292304304
2020-10-29,32631,"prosocial",-0.271511004829638
2020-10-30,26306,"prosocial",-0.264179300952386
2020-10-31,32013,"prosocial",-0.259215147161415
2020-11-01,21466,"prosocial",-0.242015939068762
2020-11-02,31993,"prosocial",-0.213281691457551
2020-11-03,49520,"prosocial",-0.195798763832062
2020-11-04,63399,"prosocial",-0.214231177740628
2020-11-05,61206,"prosocial",-0.220313445538445
2020-11-06,54770,"prosocial",-0.249887410381741
2020-11-07,48358,"prosocial",-0.263577210441807
2020-11-08,22775,"prosocial",-0.269824688956007
2020-11-09,19930,"prosocial",-0.28408313530913
2020-11-10,22048,"prosocial",-0.317525058553406
2020-11-11,23360,"prosocial",-0.291764432948873
2020-11-12,23265,"prosocial",-0.272603838980859
2020-11-13,575,"prosocial",-0.202559104459362
2020-01-07,24076,"sadness",NA
2020-01-08,24000,"sadness",NA
2020-01-09,28719,"sadness",NA
2020-01-10,25201,"sadness",NA
2020-01-11,20253,"sadness",NA
2020-01-12,20505,"sadness",NA
2020-01-13,24801,"sadness",-0.0944364770744911
2020-01-14,26656,"sadness",-0.0968357929774769
2020-01-15,25818,"sadness",-0.109828922610694
2020-01-16,26850,"sadness",-0.0981515763401976
2020-01-17,24174,"sadness",-0.0968766264528206
2020-01-18,19488,"sadness",-0.101535488601739
2020-01-19,20042,"sadness",-0.0976595889768355
2020-01-20,24495,"sadness",-0.0960797044419564
2020-01-21,26887,"sadness",-0.0863488562544082
2020-01-22,23810,"sadness",-0.0632126030142917
2020-01-23,27086,"sadness",-0.0597586287911236
2020-01-24,24465,"sadness",-0.0530300988274443
2020-01-25,17734,"sadness",-0.0579017865936384
2020-01-26,18188,"sadness",-0.0511307976740611
2020-01-27,22899,"sadness",-0.0457618559501264
2020-01-28,26893,"sadness",-0.0562014561414339
2020-01-29,23706,"sadness",-0.0541392931151378
2020-01-30,25342,"sadness",-0.060307331498244
2020-01-31,21099,"sadness",-0.0622395040583092
2020-02-01,14437,"sadness",-0.0503326611878741
2020-02-02,19327,"sadness",-0.0475834580603944
2020-02-03,26098,"sadness",-0.0493108866591961
2020-02-04,26927,"sadness",-0.0469951435170006
2020-02-05,29462,"sadness",-0.0526520466312612
2020-02-06,29492,"sadness",-0.0446237748213952
2020-02-07,27633,"sadness",-0.0515104022897458
2020-02-08,19878,"sadness",-0.0666305706888968
2020-02-09,19375,"sadness",-0.0804088372615572
2020-02-10,26090,"sadness",-0.0815454677705918
2020-02-11,29678,"sadness",-0.0749266276731774
2020-02-12,25812,"sadness",-0.0776919986613611
2020-02-13,27375,"sadness",-0.0818056357111584
2020-02-14,27251,"sadness",-0.0741804117462904
2020-02-15,18966,"sadness",-0.0634775067778902
2020-02-16,19685,"sadness",-0.0489784711964045
2020-02-17,26578,"sadness",-0.0522633402131106
2020-02-18,27099,"sadness",-0.0544076106294515
2020-02-19,24424,"sadness",-0.0576484338293751
2020-02-20,25827,"sadness",-0.054772962676006
2020-02-21,25080,"sadness",-0.0548021964719812
2020-02-22,19409,"sadness",-0.0524264932493322
2020-02-23,24414,"sadness",-0.0530381212373023
2020-02-24,28657,"sadness",-0.0331702241602394
2020-02-25,35943,"sadness",-0.0248629283115429
2020-02-26,37702,"sadness",-0.0148851171473733
2020-02-27,41752,"sadness",-0.0132888420204276
2020-02-28,35822,"sadness",-0.00645990546296131
2020-02-29,25370,"sadness",-0.0159023133209256
2020-03-01,6835,"sadness",-0.0183541620036479
2020-03-02,3072,"sadness",-0.0182324488866151
2020-03-03,1893,"sadness",-0.0262547217727015
2020-03-04,1291,"sadness",-0.00517052879558139
2020-03-05,1003,"sadness",-0.000629050612795991
2020-03-06,11946,"sadness",-0.00850505140497493
2020-03-07,207,"sadness",-0.049016822827336
2020-03-08,137,"sadness",-0.0768253979731057
2020-03-09,12099,"sadness",-0.0962045838863027
2020-03-10,22458,"sadness",-0.0938352527965274
2020-03-11,24327,"sadness",-0.131207847571318
2020-03-12,29652,"sadness",-0.123469087321711
2020-03-13,43191,"sadness",-0.119824754802406
2020-03-14,33038,"sadness",-0.0588986652636057
2020-03-15,45727,"sadness",-0.0151206712667238
2020-03-16,41013,"sadness",0.00641167764356541
2020-03-17,40185,"sadness",0.00759776618100223
2020-03-18,38988,"sadness",0.0351026442661477
2020-03-19,36193,"sadness",0.0316478694102438
2020-03-20,33285,"sadness",0.0484278901980078
2020-03-21,27818,"sadness",0.0530650531013452
2020-03-22,29800,"sadness",0.040203540429314
2020-03-23,30122,"sadness",0.0416311221995518
2020-03-24,32487,"sadness",0.0667695882543146
2020-03-25,30276,"sadness",0.0590581881360315
2020-03-26,33030,"sadness",0.0554055079386388
2020-03-27,33123,"sadness",0.0592690652961193
2020-03-28,24135,"sadness",0.0534767558180557
2020-03-29,2175,"sadness",0.100951326016169
2020-03-30,42614,"sadness",0.0742314181427909
2020-03-31,30546,"sadness",0.0646421315230952
2020-04-01,29115,"sadness",0.0620693692864728
2020-04-02,29925,"sadness",0.0646507912210211
2020-04-03,29664,"sadness",0.0525722864347124
2020-04-04,27530,"sadness",0.0437770141397173
2020-04-05,23366,"sadness",-0.0102656256035441
2020-04-06,35276,"sadness",0.00463004633509343
2020-04-07,28170,"sadness",-0.0133921281021207
2020-04-08,25259,"sadness",-0.0199780791717457
2020-04-09,22972,"sadness",-0.0306878040565982
2020-04-10,24606,"sadness",-0.0451179542362355
2020-04-11,19505,"sadness",-0.0412200212219677
2020-04-12,17802,"sadness",-0.0377087620059147
2020-04-13,20729,"sadness",-0.0284985501850493
2020-04-14,27459,"sadness",-0.0284172303158802
2020-04-15,23034,"sadness",-0.0290406724254144
2020-04-16,21689,"sadness",-0.0139095810761802
2020-04-17,22067,"sadness",-0.0062021686178277
2020-04-18,20590,"sadness",0.00213098416195107
2020-04-19,21957,"sadness",-0.00426795863145031
2020-04-20,20133,"sadness",-0.0232624226304959
2020-04-21,22342,"sadness",-0.0182148596313594
2020-04-22,19332,"sadness",-0.00633441894075582
2020-04-23,17846,"sadness",-0.00933244650798433
2020-04-24,19985,"sadness",-0.018142120062808
2020-04-25,14985,"sadness",-0.0438009813517113
2020-04-26,13225,"sadness",-0.0316542857447127
2020-04-27,18661,"sadness",-0.0352813291022634
2020-04-28,19924,"sadness",-0.0470174910826976
2020-04-29,17203,"sadness",-0.0542572792638101
2020-04-30,16687,"sadness",-0.0567069201139089
2020-05-01,14936,"sadness",-0.0477991545625907
2020-05-02,15867,"sadness",-0.0520790336610461
2020-05-03,12979,"sadness",-0.0622386386925633
2020-05-04,16048,"sadness",-0.0643202145045341
2020-05-05,14514,"sadness",-0.0576518155836351
2020-05-06,18188,"sadness",-0.0591961265682542
2020-05-07,14155,"sadness",-0.0662723595606643
2020-05-08,11241,"sadness",-0.0875217107299626
2020-05-09,8092,"sadness",-0.0880154132341457
2020-05-10,9763,"sadness",-0.0954309602854581
2020-05-11,12677,"sadness",-0.0881784247346734
2020-05-12,12976,"sadness",-0.0891762315999012
2020-05-13,14456,"sadness",-0.102949515007449
2020-05-14,13774,"sadness",-0.110728853051828
2020-05-15,16734,"sadness",-0.0705776237099835
2020-05-16,11936,"sadness",-0.0609159470298624
2020-05-17,10205,"sadness",-0.0613790270876445
2020-05-18,15564,"sadness",-0.0600311035231153
2020-05-19,13081,"sadness",-0.0535610592720362
2020-05-20,12189,"sadness",-0.0446033429226381
2020-05-21,8029,"sadness",-0.0593757671952373
2020-05-22,8505,"sadness",-0.0988064111923031
2020-05-23,9099,"sadness",-0.0981746236223259
2020-05-24,9081,"sadness",-0.0781893920218137
2020-05-25,12633,"sadness",-0.0804303828873502
2020-05-26,13295,"sadness",-0.0736826412486362
2020-05-27,12600,"sadness",-0.0498895857926303
2020-05-28,12351,"sadness",-0.0257559253115203
2020-05-29,13900,"sadness",-0.011864366262182
2020-05-30,11217,"sadness",0.00440248678894871
2020-05-31,8723,"sadness",-0.0141801343698768
2020-06-01,5563,"sadness",0.00873115628662753
2020-06-02,7941,"sadness",-0.0130930322829053
2020-06-03,11659,"sadness",-0.0258739809346026
2020-06-04,23387,"sadness",-0.0484786397301626
2020-06-05,19181,"sadness",-0.0439336579929505
2020-06-06,3348,"sadness",-0.0188411438491598
2020-06-07,4962,"sadness",-0.0058008240701186
2020-06-08,10475,"sadness",-0.0246397054054261
2020-06-09,15807,"sadness",0.00665492948549049
2020-06-10,19915,"sadness",-0.00619735615601365
2020-06-11,3464,"sadness",0.0322726216704347
2020-06-12,2347,"sadness",0.0798721170986196
2020-06-13,196,"sadness",0.142964824899389
2020-06-14,1570,"sadness",0.133794171755701
2020-06-15,70,"sadness",0.0968672265119581
2020-06-16,322,"sadness",0.00322339095808877
2020-06-17,9917,"sadness",0.00188177017543935
2020-06-18,4150,"sadness",0.00725902196752063
2020-06-19,4992,"sadness",-0.035185740987058
2020-06-20,535,"sadness",-0.182420434477671
2020-06-21,1379,"sadness",-0.120079178598815
2020-06-22,1957,"sadness",-0.0770807596357818
2020-06-23,1712,"sadness",-0.043894961487819
2020-06-24,16287,"sadness",-0.050481521755723
2020-06-25,10560,"sadness",-0.0859351502682121
2020-06-26,10,"sadness",-0.150691919943996
2020-06-27,5,"sadness",-0.238159155025081
2020-06-28,1835,"sadness",-0.293278122369265
2020-06-29,2,"sadness",0.371812531430492
2020-06-30,NA,"sadness",NA
2020-07-01,NA,"sadness",NA
2020-07-02,NA,"sadness",NA
2020-07-03,NA,"sadness",NA
2020-07-04,NA,"sadness",NA
2020-07-05,NA,"sadness",NA
2020-07-06,NA,"sadness",NA
2020-07-07,NA,"sadness",NA
2020-07-08,NA,"sadness",NA
2020-07-09,NA,"sadness",NA
2020-07-10,NA,"sadness",NA
2020-07-11,NA,"sadness",NA
2020-07-12,NA,"sadness",NA
2020-07-13,NA,"sadness",NA
2020-07-14,NA,"sadness",NA
2020-07-15,NA,"sadness",NA
2020-07-16,NA,"sadness",NA
2020-07-17,NA,"sadness",NA
2020-07-18,NA,"sadness",NA
2020-07-19,NA,"sadness",NA
2020-07-20,NA,"sadness",NA
2020-07-21,NA,"sadness",NA
2020-07-22,NA,"sadness",NA
2020-07-23,NA,"sadness",NA
2020-07-24,NA,"sadness",NA
2020-07-25,NA,"sadness",NA
2020-07-26,NA,"sadness",NA
2020-07-27,NA,"sadness",NA
2020-07-28,NA,"sadness",NA
2020-07-29,NA,"sadness",NA
2020-07-30,NA,"sadness",NA
2020-07-31,NA,"sadness",NA
2020-08-01,NA,"sadness",NA
2020-08-02,NA,"sadness",NA
2020-08-03,NA,"sadness",NA
2020-08-04,NA,"sadness",NA
2020-08-05,NA,"sadness",NA
2020-08-06,NA,"sadness",NA
2020-08-07,NA,"sadness",NA
2020-08-08,NA,"sadness",NA
2020-08-09,NA,"sadness",NA
2020-08-10,NA,"sadness",NA
2020-08-11,NA,"sadness",NA
2020-08-12,NA,"sadness",NA
2020-08-13,NA,"sadness",NA
2020-08-14,NA,"sadness",NA
2020-08-15,NA,"sadness",NA
2020-08-16,NA,"sadness",NA
2020-08-17,NA,"sadness",NA
2020-08-18,NA,"sadness",NA
2020-08-19,NA,"sadness",NA
2020-08-20,NA,"sadness",NA
2020-08-21,NA,"sadness",NA
2020-08-22,NA,"sadness",NA
2020-08-23,NA,"sadness",NA
2020-08-24,NA,"sadness",NA
2020-08-25,NA,"sadness",NA
2020-08-26,NA,"sadness",NA
2020-08-27,NA,"sadness",NA
2020-08-28,NA,"sadness",NA
2020-08-29,NA,"sadness",NA
2020-08-30,NA,"sadness",NA
2020-08-31,NA,"sadness",NA
2020-09-01,NA,"sadness",NA
2020-09-02,NA,"sadness",NA
2020-09-03,NA,"sadness",NA
2020-09-04,NA,"sadness",NA
2020-09-05,NA,"sadness",NA
2020-09-06,NA,"sadness",NA
2020-09-07,NA,"sadness",NA
2020-09-08,NA,"sadness",NA
2020-09-09,NA,"sadness",NA
2020-09-10,NA,"sadness",NA
