"date","N","variable","value"
2020-04-30,587,"prosocial",-0.293909939207723
2020-04-29,816,"prosocial",0.316188442521277
2020-04-28,825,"prosocial",-0.00280290964565086
2020-04-27,677,"prosocial",0.169010309437552
2020-04-26,591,"prosocial",-0.186899222825196
2020-04-25,421,"prosocial",-0.242079825981673
2020-04-24,1239,"prosocial",0.118663634958332
2020-04-23,447,"prosocial",-0.154781824400749
2020-04-22,545,"prosocial",0.609221641583782
2020-04-21,573,"prosocial",-0.123188579721476
2020-04-20,663,"prosocial",0.149852371193608
2020-04-19,491,"prosocial",0.0223968369136193
2020-04-18,691,"prosocial",-0.0367512772522776
2020-04-17,767,"prosocial",0.293979553723763
2020-04-16,712,"prosocial",0.0889793129417121
2020-04-15,530,"prosocial",0.272202176543283
2020-04-14,993,"prosocial",0.0289615022248992
2020-04-13,884,"prosocial",0.0424663078559162
2020-04-12,624,"prosocial",0.0745976020571253
2020-04-11,1940,"prosocial",-0.217093279482928
2020-04-10,1076,"prosocial",-0.0483515885521542
2020-04-09,570,"prosocial",-0.206305215563502
2020-04-08,1189,"prosocial",0.158061315899205
2020-04-07,777,"prosocial",-0.0700827559548675
2020-04-06,1046,"prosocial",0.00426426999101291
2020-04-05,1011,"prosocial",-0.36539647068957
2020-04-04,2243,"prosocial",-0.0156917269929823
2020-04-03,4796,"prosocial",-0.0894779989150349
2020-01-07,2537,"prosocial",-0.207119930555727
2020-01-14,2144,"prosocial",0.125897219654829
2020-01-21,2412,"prosocial",0.276786289510212
2020-01-28,2692,"prosocial",0.113864667075044
2020-02-04,2446,"prosocial",0.104948920387415
2020-02-11,3794,"prosocial",-0.0431860379894033
2020-02-18,2666,"prosocial",-0.239586946823275
2020-02-25,2676,"prosocial",0.086311913756055
2020-03-03,4140,"prosocial",-0.0553113014426454
2020-03-10,5959,"prosocial",-0.18417886974068
2020-03-17,5629,"prosocial",0.12829635376924
2020-03-24,4679,"prosocial",0.157230596620446
2020-03-31,5045,"prosocial",0.0164571022425831
2020-01-02,2435,"prosocial",-0.000484997570879568
2020-01-09,2215,"prosocial",0.185619547839576
2020-01-16,2892,"prosocial",-0.167842177616109
2020-01-23,2902,"prosocial",-0.128268503812246
2020-01-30,2580,"prosocial",-0.197802368858948
2020-02-06,3875,"prosocial",-0.2200793387894
2020-02-13,3224,"prosocial",-0.059137684495672
2020-02-20,2764,"prosocial",-0.125531302216919
2020-02-27,4173,"prosocial",9.24461568522109e-05
2020-03-05,3605,"prosocial",0.0295453427924209
2020-03-12,5067,"prosocial",-0.0464543593735086
2020-03-19,3815,"prosocial",0.0293383134970837
2020-03-26,4099,"prosocial",0.0544655479535897
2020-04-02,1834,"prosocial",0.026815105120524
2020-01-03,2595,"prosocial",0.108276239437949
2020-01-10,2133,"prosocial",-0.178071290170691
2020-01-17,2737,"prosocial",-0.00634614344177971
2020-01-24,2460,"prosocial",-0.103363634564213
2020-01-31,2558,"prosocial",-0.361887732809042
2020-02-07,2664,"prosocial",-0.179962838726793
2020-02-14,3726,"prosocial",-0.208940634489289
2020-02-21,2527,"prosocial",-0.139856942215616
2020-02-28,3398,"prosocial",-0.111526201165471
2020-03-06,2865,"prosocial",-0.0592498703987378
2020-03-13,5335,"prosocial",0.0112490077029914
2020-03-20,4980,"prosocial",0.201334016239193
2020-03-27,3841,"prosocial",0.111886393009663
2020-01-01,1994,"prosocial",0.110547703598526
2020-01-08,2328,"prosocial",0.168048220653535
2020-01-15,2909,"prosocial",0.0292961950983233
2020-01-22,3253,"prosocial",-0.137778745902638
2020-01-29,2962,"prosocial",-0.0831065539609778
2020-02-05,3133,"prosocial",-0.0904975708545003
2020-02-12,3353,"prosocial",-0.0947531457700361
2020-02-19,3465,"prosocial",-0.0972481778596456
2020-02-26,3031,"prosocial",0.12756539845042
2020-03-04,3712,"prosocial",0.0533248616012782
2020-03-11,4929,"prosocial",0.271904249567562
2020-03-18,4865,"prosocial",-0.021392069879446
2020-03-25,5826,"prosocial",0.0623595432220546
2020-04-01,4113,"prosocial",0.0209092226230969
2020-01-06,2020,"prosocial",0.00792530573669304
2020-01-13,2374,"prosocial",-0.300842633823879
2020-01-20,2288,"prosocial",-0.25849825344864
2020-01-27,2055,"prosocial",0.0300097155979648
2020-02-03,2102,"prosocial",0.224624920937089
2020-02-10,2986,"prosocial",0.0883557734311919
2020-02-17,2558,"prosocial",-0.0315490610413807
2020-02-24,3354,"prosocial",-0.0871721344262496
2020-03-02,3059,"prosocial",-0.0996708512216927
2020-03-09,3057,"prosocial",-0.0343655358357765
2020-03-16,4975,"prosocial",-0.0341029370669717
2020-03-23,4425,"prosocial",0.0539186585577556
2020-03-30,4874,"prosocial",0.101810591490239
2020-01-04,2463,"prosocial",0.0394914679281894
2020-01-11,1985,"prosocial",0.0697691041990692
2020-01-18,2401,"prosocial",-0.0317215904639991
2020-01-25,2554,"prosocial",0.0524961518386002
2020-02-01,2080,"prosocial",-0.294793824359351
2020-02-08,2425,"prosocial",-0.27448779944086
2020-02-15,2989,"prosocial",-0.0824958852813539
2020-02-22,2020,"prosocial",-0.269326484216959
2020-02-29,2872,"prosocial",0.0265399246315393
2020-03-07,2814,"prosocial",-0.0186988163610854
2020-03-14,4293,"prosocial",0.316776158894504
2020-03-21,3987,"prosocial",0.144772746699658
2020-03-28,4588,"prosocial",-0.0515610716677915
2020-01-05,3160,"prosocial",-0.10490048809924
2020-01-12,1743,"prosocial",-0.102242795629862
2020-01-19,2702,"prosocial",-0.138094881261924
2020-01-26,2729,"prosocial",-0.143783273399681
2020-02-02,2505,"prosocial",-0.2853821475531
2020-02-09,2466,"prosocial",-0.217488164245201
2020-02-16,2263,"prosocial",-0.121950322459278
2020-02-23,2850,"prosocial",-0.128590072992725
2020-03-01,3787,"prosocial",-0.00737491089075835
2020-03-08,4108,"prosocial",-0.0800905297280486
2020-03-15,6100,"prosocial",0.342592858964986
2020-03-22,4666,"prosocial",0.0732442603871019
2020-03-29,4054,"prosocial",0.00342455048679287
2020-06-30,611,"sadness",-0.173907412258366
2020-06-29,566,"sadness",-0.168589418832514
2020-06-28,397,"sadness",-0.299135906847043
2020-06-27,635,"sadness",-0.15813418622256
2020-06-26,592,"sadness",-0.0967779834742126
2020-06-25,818,"sadness",-0.0021236781648108
2020-06-24,909,"sadness",-0.212895097899635
2020-06-23,650,"sadness",0.206707919991571
2020-06-22,826,"sadness",-0.358568916742881
2020-06-21,794,"sadness",0.362428497058276
2020-06-20,787,"sadness",-0.15777883347056
2020-06-19,761,"sadness",-0.396607532084553
2020-06-18,699,"sadness",0.165408710369805
2020-06-17,722,"sadness",-0.370612726245434
2020-06-16,517,"sadness",0.296014342031059
2020-06-15,765,"sadness",-0.374957892344246
2020-06-14,839,"sadness",-0.340397359583936
2020-06-13,679,"sadness",0.217633094848661
2020-06-12,550,"sadness",0.345945243876158
2020-06-11,439,"sadness",-0.430500097993746
2020-06-10,644,"sadness",-0.282579381376238
2020-06-09,766,"sadness",0.0462788827938498
2020-06-08,977,"sadness",0.409956992562304
2020-06-07,599,"sadness",0.147408296608775
2020-06-06,514,"sadness",0.207264304734491
2020-06-05,615,"sadness",-0.00790649623267244
2020-06-04,798,"sadness",-0.247358840039839
2020-06-03,909,"sadness",0.181788091947055
2020-06-02,695,"sadness",0.0759124812437817
2020-06-01,364,"sadness",0.150526604424209
2020-05-31,225,"sadness",-0.0925362642474067
2020-05-30,359,"sadness",-0.460463582105469
2020-05-29,461,"sadness",-0.262930132039548
2020-05-28,421,"sadness",0.00430021521988611
2020-05-27,427,"sadness",-0.55835813696039
2020-05-26,706,"sadness",0.0632050904627699
2020-05-25,649,"sadness",-0.294427691125926
2020-05-24,408,"sadness",-0.332033881051534
2020-05-22,468,"sadness",-0.546997822250428
2020-05-20,518,"sadness",-0.0344337920566323
2020-05-19,462,"sadness",-0.321323746541804
2020-05-18,466,"sadness",0.0156407248515282
2020-05-17,532,"sadness",0.262242290391551
2020-05-15,534,"sadness",-0.0865781608567728
2020-05-14,382,"sadness",-0.435359973938196
2020-05-13,596,"sadness",-0.387171838686649
2020-05-12,749,"sadness",0.386588454057952
2020-05-11,608,"sadness",-0.10998034144874
2020-05-10,343,"sadness",-0.0214586887710919
2020-05-09,215,"sadness",0.40291205371116
2020-05-08,330,"sadness",0.0741953508769881
2020-05-07,408,"sadness",-0.0331178805169811
2020-05-06,585,"sadness",-0.545470263325781
2020-05-05,637,"sadness",0.241514457602672
2020-05-04,756,"sadness",-0.256980639680707
2020-05-03,635,"sadness",0.386377140363246
2020-05-02,550,"sadness",-0.316409129049694
2020-05-01,415,"sadness",0.0319148705753042
2020-04-30,587,"sadness",0.17198448562585
2020-04-29,816,"sadness",-0.153503399287839
2020-04-28,825,"sadness",-0.201562217870018
2020-04-27,677,"sadness",-0.0923558056209847
2020-04-26,591,"sadness",-0.162373757997243
2020-04-25,421,"sadness",0.059542106041311
2020-04-24,1239,"sadness",0.0427819571137795
2020-04-23,447,"sadness",-0.360934905941705
2020-04-22,545,"sadness",-0.33696254346049
2020-04-21,573,"sadness",0.0375325292953543
2020-04-20,663,"sadness",-0.0191727232189063
2020-04-19,491,"sadness",0.0441313871142535
2020-04-18,691,"sadness",0.083036505482944
2020-04-17,767,"sadness",0.141048973878746
2020-04-16,712,"sadness",0.155752425716155
2020-04-15,530,"sadness",-0.0883332026876816
2020-04-14,993,"sadness",0.345725417936912
2020-04-13,884,"sadness",-0.245408060771475
2020-04-12,624,"sadness",0.65378336185867
2020-04-11,1940,"sadness",-0.0348687231261813
2020-04-10,1076,"sadness",-0.127680506182091
2020-04-09,570,"sadness",0.92741808144851
2020-04-08,1189,"sadness",0.167028366792285
2020-04-07,777,"sadness",-0.150033347070203
2020-04-06,1046,"sadness",-0.0557473686717352
2020-04-05,1011,"sadness",-0.195897104930899
2020-04-04,2243,"sadness",-0.0413747493470866
2020-04-03,4796,"sadness",-0.0589155624357224
2020-01-07,2537,"sadness",0.563838397504743
2020-01-14,2144,"sadness",-0.144365296274129
2020-01-21,2412,"sadness",0.0937632569831451
2020-01-28,2692,"sadness",0.158268545770484
2020-02-04,2446,"sadness",-0.239223035479206
2020-02-11,3794,"sadness",-0.00621248122601996
2020-02-18,2666,"sadness",-0.0505581695047026
2020-02-25,2676,"sadness",0.146748341185523
2020-03-03,4140,"sadness",0.0233101699878964
2020-03-10,5959,"sadness",-0.0454255126248043
2020-03-17,5629,"sadness",0.12017631146518
2020-03-24,4679,"sadness",0.0660737112687376
2020-03-31,5045,"sadness",0.0657080118367718
2020-01-02,2435,"sadness",0.0342411294238018
2020-01-09,2215,"sadness",0.147917458014912
2020-01-16,2892,"sadness",0.0594002193184522
2020-01-23,2902,"sadness",0.278999959468679
2020-01-30,2580,"sadness",-0.120612677290674
2020-02-06,3875,"sadness",0.082992763616356
2020-02-13,3224,"sadness",0.226746441739917
2020-02-20,2764,"sadness",0.186594079937963
2020-02-27,4173,"sadness",0.0340280118360659
2020-03-05,3605,"sadness",0.112318919922296
2020-03-12,5067,"sadness",-0.00652871678669457
2020-03-19,3815,"sadness",0.166209463069804
2020-03-26,4099,"sadness",0.302505412012263
2020-04-02,1834,"sadness",0.0579445054749382
2020-01-03,2595,"sadness",0.302769586983442
2020-01-10,2133,"sadness",0.136187065044395
2020-01-17,2737,"sadness",-0.00796113453268228
2020-01-24,2460,"sadness",-0.0677474152789525
2020-01-31,2558,"sadness",0.0393487711761571
2020-02-07,2664,"sadness",-0.220665127776823
2020-02-14,3726,"sadness",0.0932858525901445
2020-02-21,2527,"sadness",0.0776343368603152
2020-02-28,3398,"sadness",-0.295316189661989
2020-03-06,2865,"sadness",-0.0322427053686685
2020-03-13,5335,"sadness",-0.0907299904015187
2020-03-20,4980,"sadness",0.0491178362536342
2020-03-27,3841,"sadness",0.161203059006569
2020-01-01,1994,"sadness",0.114151805219627
2020-01-08,2328,"sadness",-0.127607557003651
2020-01-15,2909,"sadness",0.0159310624180523
2020-01-22,3253,"sadness",-0.11337963523818
2020-01-29,2962,"sadness",0.0963925162277148
2020-02-05,3133,"sadness",0.154166421160752
2020-02-12,3353,"sadness",-0.178514155322162
2020-02-19,3465,"sadness",-0.0245060141806383
2020-02-26,3031,"sadness",-0.163680205155093
2020-03-04,3712,"sadness",-0.065676379773464
2020-03-11,4929,"sadness",-0.139511224091224
2020-03-18,4865,"sadness",0.314010534816131
2020-03-25,5826,"sadness",0.00102149683763186
2020-04-01,4113,"sadness",0.120947113835008
2020-01-06,2020,"sadness",-0.0272363639380131
2020-01-13,2374,"sadness",-0.0829197563799949
2020-01-20,2288,"sadness",0.0217479646505478
2020-01-27,2055,"sadness",-0.0663646425276649
2020-02-03,2102,"sadness",-0.0185402323945848
2020-02-10,2986,"sadness",-0.0608924729368513
2020-02-17,2558,"sadness",-0.0914100448945662
2020-02-24,3354,"sadness",-0.0262657615839963
2020-03-02,3059,"sadness",-0.23292603633822
2020-03-09,3057,"sadness",-0.0999021754699437
2020-03-16,4975,"sadness",0.0868049715397324
2020-03-23,4425,"sadness",0.0647705613218209
2020-03-30,4874,"sadness",0.045133981415766
2020-01-04,2463,"sadness",0.252295971765133
2020-01-11,1985,"sadness",0.0748966662938445
2020-01-18,2401,"sadness",-0.0598383109547268
2020-01-25,2554,"sadness",-0.147390503085757
2020-02-01,2080,"sadness",-0.173888658631159
2020-02-08,2425,"sadness",-0.0222361879833842
2020-02-15,2989,"sadness",-0.00805305416492814
2020-02-22,2020,"sadness",0.108292736349647
2020-02-29,2872,"sadness",-0.0360012525204696
2020-03-07,2814,"sadness",0.0140403932902661
2020-03-14,4293,"sadness",0.156062868432228
2020-03-21,3987,"sadness",0.167294618853033
2020-03-28,4588,"sadness",-0.0740668888909607
2020-01-05,3160,"sadness",-0.0138397497007766
2020-01-12,1743,"sadness",-0.155648267487406
2020-01-19,2702,"sadness",-0.176278462952848
2020-01-26,2729,"sadness",-0.0268330309700831
2020-02-02,2505,"sadness",0.0733061849252086
2020-02-09,2466,"sadness",0.00699469370680541
2020-02-16,2263,"sadness",0.139820052526934
2020-02-23,2850,"sadness",-0.0485965589176979
2020-03-01,3787,"sadness",0.233664466510663
2020-03-08,4108,"sadness",-0.0481873324655061
2020-03-15,6100,"sadness",0.0665605104380203
2020-03-22,4666,"sadness",0.219502003188323
2020-03-29,4054,"sadness",0.0228600655823068
2020-06-30,611,"social",-0.0740407063928996
2020-06-29,566,"social",-0.0199204235110357
2020-06-28,397,"social",-0.230261748428453
2020-06-27,635,"social",-0.00673624927602273
2020-06-26,592,"social",-0.0910893850923453
2020-06-25,818,"social",-0.0754955101529694
2020-06-24,909,"social",0.00624452896531072
2020-06-23,650,"social",-0.0315836844616068
2020-06-22,826,"social",-0.0257774755231774
2020-06-21,794,"social",0.0739425557379475
2020-06-20,787,"social",-0.0237756717104806
2020-06-19,761,"social",-0.0316317122766769
2020-06-18,699,"social",-0.0749181513520109
2020-06-17,722,"social",-0.0238099803251175
2020-06-16,517,"social",-0.0505635051746187
2020-06-15,765,"social",-0.0981781575071223
2020-06-14,839,"social",-0.00456667284457795
2020-06-13,679,"social",-0.0085689473192444
2020-06-12,550,"social",0.0618803059012002
2020-06-11,439,"social",0.0442123203865904
2020-06-10,644,"social",0.00647410519042341
2020-06-09,766,"social",-0.0352651057994417
2020-06-08,977,"social",0.0484947556611547
2020-06-07,599,"social",-0.055427284100894
2020-06-06,514,"social",-0.0664494269956798
2020-06-05,615,"social",0.0145447725797395
2020-06-04,798,"social",0.0108165811945638
2020-06-03,909,"social",-0.0089616769768905
2020-06-02,695,"social",0.0649922808709458
2020-06-01,364,"social",-0.0882011194782475
2020-05-31,225,"social",-0.0927731030991378
2020-05-30,359,"social",-0.0350011801163695
2020-05-29,461,"social",0.0104130363749428
2020-05-28,421,"social",0.0523563469373622
2020-05-27,427,"social",-0.00293582315542067
2020-05-26,706,"social",0.124208758863317
2020-05-25,649,"social",0.0500927706559635
2020-05-24,408,"social",-0.0933376991086883
2020-05-22,468,"social",0.0165803787237993
2020-05-20,518,"social",-0.108313297829543
2020-05-19,462,"social",0.0263057591842798
2020-05-18,466,"social",-0.115087837812648
2020-05-17,532,"social",0.0762203624745258
2020-05-15,534,"social",0.0728336788510086
2020-05-14,382,"social",0.0521582616453781
2020-05-13,596,"social",-0.183439476106092
2020-05-12,749,"social",0.104581695395133
2020-05-11,608,"social",0.100172293146817
2020-05-10,343,"social",-0.00391038767915445
2020-05-09,215,"social",0.0384538783558931
2020-05-08,330,"social",-0.0171863098448471
2020-05-07,408,"social",-0.115661772264884
2020-05-06,585,"social",0.0302588144685691
2020-05-05,637,"social",0.0186069341195646
2020-05-04,756,"social",-0.0832402176224075
2020-05-03,635,"social",-0.0778232274731741
2020-05-02,550,"social",-0.155494633439317
2020-05-01,415,"social",-0.0120169244196446
2020-04-30,587,"social",-0.0534007068464296
2020-04-29,816,"social",0.209525428205845
2020-04-28,825,"social",0.046588932247021
2020-04-27,677,"social",0.0710968515764747
2020-04-26,591,"social",-0.0369445184646058
2020-04-25,421,"social",0.112655690141472
2020-04-24,1239,"social",0.121297452515778
2020-04-23,447,"social",-0.0974299833573858
2020-04-22,545,"social",0.121881554917036
2020-04-21,573,"social",0.0156302278100781
2020-04-20,663,"social",0.0671536628433993
2020-04-19,491,"social",-0.0330742923946595
2020-04-18,691,"social",0.124608550713288
2020-04-17,767,"social",0.033425086710991
2020-04-16,712,"social",0.143895460718776
2020-04-15,530,"social",0.182004963322056
2020-04-14,993,"social",0.00271872961133787
2020-04-13,884,"social",-0.0137161134820438
2020-04-12,624,"social",-0.103423661152687
2020-04-11,1940,"social",0.0652693484930718
2020-04-10,1076,"social",-0.0186863080677535
2020-04-09,570,"social",0.213105478980538
2020-04-08,1189,"social",0.0857370090348414
2020-04-07,777,"social",-0.0124161540030131
2020-04-06,1046,"social",0.126515433820654
2020-04-05,1011,"social",0.101264026817598
2020-04-04,2243,"social",0.0944723862089104
2020-04-03,4796,"social",0.061071408805087
2020-01-07,2537,"social",0.0398079143420684
2020-01-14,2144,"social",-0.101558067620093
2020-01-21,2412,"social",-0.0249467274680367
2020-01-28,2692,"social",-0.0796144516665671
2020-02-04,2446,"social",-0.0190561222302832
2020-02-11,3794,"social",-0.0359922890564149
2020-02-18,2666,"social",-0.0332108542081701
2020-02-25,2676,"social",0.00891190134810533
2020-03-03,4140,"social",-0.0724676768910084
2020-03-10,5959,"social",-0.0680634999481575
2020-03-17,5629,"social",0.0326024356017628
2020-03-24,4679,"social",0.0720358089538653
2020-03-31,5045,"social",0.0527703388526163
2020-01-02,2435,"social",0.0885073903183486
2020-01-09,2215,"social",-0.041466404395311
2020-01-16,2892,"social",0.0229797696470571
2020-01-23,2902,"social",0.068047652734929
2020-01-30,2580,"social",0.00443626509366467
2020-02-06,3875,"social",0.0291768731477856
2020-02-13,3224,"social",0.0133585260333664
2020-02-20,2764,"social",0.0601045609845308
2020-02-27,4173,"social",-0.0448232111825448
2020-03-05,3605,"social",0.0200343233955789
2020-03-12,5067,"social",0.0304911099228333
2020-03-19,3815,"social",0.0137163086033826
2020-03-26,4099,"social",0.0767012668596284
2020-04-02,1834,"social",0.0740087541999496
2020-01-03,2595,"social",0.102146052586872
2020-01-10,2133,"social",0.0491964152987345
2020-01-17,2737,"social",-0.0180870256065671
2020-01-24,2460,"social",-0.000370887074039537
2020-01-31,2558,"social",-0.0437248552851097
2020-02-07,2664,"social",-0.00584229402011694
2020-02-14,3726,"social",0.0164598000286949
2020-02-21,2527,"social",0.00396857115238323
2020-02-28,3398,"social",-0.072519343082251
2020-03-06,2865,"social",-0.0373034452707069
2020-03-13,5335,"social",-0.0401452390140447
2020-03-20,4980,"social",0.0260194798015505
2020-03-27,3841,"social",0.0642051385440662
2020-01-01,1994,"social",0.111433887934767
2020-01-08,2328,"social",0.031114819225696
2020-01-15,2909,"social",-0.0777687666325925
2020-01-22,3253,"social",-0.0461619768430523
2020-01-29,2962,"social",0.00050512966053619
2020-02-05,3133,"social",0.0248532100414859
2020-02-12,3353,"social",-0.0537350499390731
2020-02-19,3465,"social",-0.0231711806989091
2020-02-26,3031,"social",-0.107265549320561
2020-03-04,3712,"social",-0.0299464880109909
2020-03-11,4929,"social",-0.0447944386489457
2020-03-18,4865,"social",0.0516951115807679
2020-03-25,5826,"social",0.0970547515850599
2020-04-01,4113,"social",-0.0196217360473609
2020-01-06,2020,"social",-0.0328084853148658
2020-01-13,2374,"social",-0.0572033178791658
2020-01-20,2288,"social",-0.00890253526831913
2020-01-27,2055,"social",-0.0876210407695167
2020-02-03,2102,"social",0.0132125327798238
2020-02-10,2986,"social",-0.0562601142580018
2020-02-17,2558,"social",-0.042924468460224
2020-02-24,3354,"social",-0.021573747251436
2020-03-02,3059,"social",0.00658683368188237
2020-03-09,3057,"social",-0.0469346984158694
2020-03-16,4975,"social",0.0515243757206235
2020-03-23,4425,"social",0.047577894142545
2020-03-30,4874,"social",-0.0136653415543406
2020-01-04,2463,"social",0.0588775327066422
2020-01-11,1985,"social",-0.00501490486574663
2020-01-18,2401,"social",-0.0313977664537135
2020-01-25,2554,"social",-0.0792035938778359
2020-02-01,2080,"social",-0.0160198750965402
2020-02-08,2425,"social",-0.00158235086181986
2020-02-15,2989,"social",-0.0590284729741974
2020-02-22,2020,"social",-0.0469086360939912
2020-02-29,2872,"social",-0.00949269850652537
2020-03-07,2814,"social",0.0547448725358183
2020-03-14,4293,"social",0.00253555588386466
2020-03-21,3987,"social",-0.019601961538679
2020-03-28,4588,"social",0.0444794984524926
2020-01-05,3160,"social",-0.0346953923027874
2020-01-12,1743,"social",-0.0308516184739145
2020-01-19,2702,"social",0.0342082917115609
2020-01-26,2729,"social",-0.0682041346351341
2020-02-02,2505,"social",-0.0207688098439678
2020-02-09,2466,"social",-0.0143507218954353
2020-02-16,2263,"social",0.00570565357912554
2020-02-23,2850,"social",0.0708662405973975
2020-03-01,3787,"social",0.0322058462437281
2020-03-08,4108,"social",0.0249249726281373
2020-03-15,6100,"social",0.0841880905973389
2020-03-22,4666,"social",0.00360847432532154
2020-03-29,4054,"social",0.0350545563893793
